League,Season,Last Name,First Name,Age,Country,Team Name,Position,Number Of Appearances,Game Time,Number of Sub-ins,Number of Sub-outs,Number of Times Benched,Total Shots,Total Shots On Goal,Total Goals Scored,Number of Assists,Number of Goals Conceded,Number of Goals Saved,Total Passes,Number of Key Passes,Passing Accuracy,Total Tackles,Total Blocks,Number of Interceptions,Total Duels,Number of Duels Won,Total Dribble Attempts,Total Successful Dribbles,Total Fouls Drawn,Total Fouls Committed,Total Yellow Cards,Total Red Cards,Total YellowRed Cards,Number of Penalties Scored,Number of Penalties Missed,Number of Penalties Saved,Goals Per Appearance,Number of Substituions per Game,Avg Minutes per Appearance,Yellow Card Rate,Red Card Rate,YellowRed Card Rate
Serie C - Supercoppa Lega Finals,2022,Capone,Federico,21,Italy,Taranto,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Capone,Federico,21,Italy,Gelbison,Defender,2,14.0,2,0,15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Heinz,Jonas,21,Italy,Taranto,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Heinz,Jonas,21,Italy,Torres,Defender,9,573.0,3,3,14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,63.666666666666664,0.04712041884816754,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Bonetti,Andrea,21,Italy,Taranto,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Bonetti,Andrea,21,Italy,Juventus U23,Midfielder,9,534.0,3,5,28,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.8888888888888888,59.333333333333336,0.05056179775280899,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Mata,Asan,20,Albania,Potenza,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Dervishi,Kristian,20,Albania,Taranto,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Palazzino,Filippo,20,Italy,Monterosi,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Saporiti,Edoardo,23,Italy,Potenza,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Saporiti,Edoardo,23,Italy,Torres,Midfielder,18,1084.0,6,8,6,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.16666666666666666,0.7777777777777778,60.22222222222222,0.033210332103321034,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Saporiti,Edoardo,23,Italy,Montevarchi Calcio,Midfielder,12,629.0,4,8,11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1.0,52.416666666666664,0.01907790143084261,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Borgia,Antonio,20,Italy,Taranto,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Monteagudo,Juan Cruz,29,Argentina,Virtus Francavilla,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Monteagudo,Juan Cruz,29,Argentina,Viterbese,Defender,29,2610.0,0,0,4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,0.0,0.034482758620689655,0.0,90.0,0.1111111111111111,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Polidori,Alessandro,32,Italy,Virtus Francavilla,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Polidori,Alessandro,32,Italy,Viterbese,Attacker,36,2146.0,15,9,17,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.19444444444444445,0.6666666666666666,59.611111111111114,0.033550792171481825,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Pavone,Fabian,24,Italy,Turris,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Pavone,Fabian,24,Italy,Fidelis Andria,Attacker,26,969.0,13,12,25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.9615384615384616,37.26923076923077,0.05366357069143447,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Pagno,Andrea,23,Italy,Turris,Goalkeeper,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Pagno,Andrea,23,Italy,Albinoleffe,Goalkeeper,21,1890.0,0,0,19,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,90.0,0.011111111111111112,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Scaccabarozzi,Jacopo,30,Italy,Turris,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Scaccabarozzi,Jacopo,30,Italy,Juve Stabia,Midfielder,36,2843.0,4,10,4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,0.0,0.027777777777777776,0.3888888888888889,78.97222222222223,0.0759760816039395,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Fornito,Giuseppe,30,Italy,Virtus Francavilla,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Fornito,Giuseppe,30,Italy,Gelbison,Midfielder,33,2194.0,6,18,8,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.09090909090909091,0.7272727272727273,66.48484848484848,0.01504102096627165,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,De Felice,Francesco,27,Italy,Turris,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,D'Auria,Gianluca,28,Italy,Turris,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,D'Auria,Gianluca,28,Italy,Imolese,Attacker,15,1138.0,2,9,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,0.0,0.0,0.0,0.06666666666666667,0.7333333333333333,75.86666666666666,0.07908611599297014,0.0,0.013181019332161687
Serie C - Supercoppa Lega Finals,2022,D'Auria,Gianluca,28,Italy,Carrarese,Attacker,16,611.0,11,4,16,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0625,0.9375,38.1875,0.07855973813420622,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Esempio,Stefano,24,Italy,Turris,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Crespi,Gian Marco,23,Italy,Crotone,Goalkeeper,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Crespi,Gian Marco,23,Italy,Juventus U23,Goalkeeper,4,360.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,90.0,0.011111111111111112,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Crespi,Gian Marco,23,Italy,AZ Picerno,Goalkeeper,17,1530.0,0,0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,90.0,0.011111111111111112,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Burgio,Riccardo,23,Italy,Turris,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Burgio,Riccardo,23,Italy,Monterosi,Midfielder,14,277.0,12,2,30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,1.0,19.785714285714285,0.10108303249097474,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Artistico,Gabriele,22,Italy,Virtus Francavilla,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Artistico,Gabriele,22,Italy,Renate,Attacker,12,457.0,7,4,7,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.08333333333333333,0.9166666666666666,38.083333333333336,0.0525164113785558,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Artistico,Gabriele,22,Italy,Gubbio,Attacker,11,277.0,11,0,13,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.18181818181818182,1.0,25.181818181818183,0.1191335740072202,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,D'Alterio,Francesco,22,Italy,Crotone,Goalkeeper,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,D'Alterio,Francesco,22,Italy,Sangiuliano City,Goalkeeper,9,810.0,0,0,28,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Guida,Angelo,21,Italy,Turris,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Maestrelli,Alessio,20,Italy,Turris,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Lo Duca,Alessio,20,Italy,Virtus Francavilla,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Marocco,Alessandro,19,Italy,Virtus Francavilla,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Nicoli,Simone,25,Italy,Virtus Francavilla,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Cum,Gianluca,21,Italy,Turris,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Pugliese,Samuel,19,Italy,Turris,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Šiaulys,Ovidijus,25,Lithuania,Virtus Entella,Goalkeeper,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Šiaulys,Ovidijus,25,Lithuania,Virtus Verona,Goalkeeper,7,630.0,0,0,26,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,90.0,0.011111111111111112,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Bonini,Federico,23,Italy,Virtus Entella,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Bonini,Federico,23,Italy,Gubbio,Defender,39,3445.0,0,2,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,1,0.0,0.0,0.0,0.02564102564102564,0.05128205128205128,88.33333333333333,0.1018867924528302,0.0,0.011320754716981133
Serie C - Supercoppa Lega Finals,2022,Lipani,Jacopo,23,Italy,Virtus Entella,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Lipani,Jacopo,23,Italy,Monterosi,Midfielder,36,2718.0,5,10,7,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.05555555555555555,0.4166666666666667,75.5,0.039735099337748346,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Spina,Marco,24,Italy,Crotone,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Spina,Marco,24,Italy,Gubbio,Attacker,39,2232.0,14,20,16,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.1282051282051282,0.8717948717948718,57.23076923076923,0.08736559139784945,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Pisseri,Matteo,33,Italy,Cesena,Goalkeeper,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Pisseri,Matteo,33,Italy,SS Monopoli,Goalkeeper,3,270.0,0,0,13,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Pisseri,Matteo,33,Italy,Triestina,Goalkeeper,14,1260.0,0,0,9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,90.0,0.022222222222222223,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Felippe Nascimento,Lucas Martello,24,Brazil,Crotone,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Felippe Nascimento,Lucas Martello,24,Brazil,Giugliano,Midfielder,31,2263.0,6,10,12,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.0967741935483871,0.5161290322580645,73.0,0.0684931506849315,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Ardemagni,Matteo Carlo,36,Italy,Robur Siena,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Cucchietti,Tommaso,26,Italy,Foggia,Goalkeeper,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Cucchietti,Tommaso,26,Italy,Lucchese,Goalkeeper,33,2970.0,0,0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,90.0,0.05555555555555555,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Mondonico,Davide,27,Italy,Crotone,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Mondonico,Davide,27,Italy,Ancona,Defender,30,2448.0,3,3,6,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,1,0.0,0.0,0.0,0.03333333333333333,0.2,81.6,0.0857843137254902,0.02450980392156863,0.012254901960784315
Serie C - Supercoppa Lega Finals,2022,Petermann,Davide,30,Italy,Virtus Entella,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Petermann,Davide,30,Italy,Foggia,Midfielder,42,2967.0,8,17,11,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.19047619047619047,0.5952380952380952,70.64285714285714,0.07077856420626896,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Donnarumma,Daniele,31,Italy,Cesena,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Siano,Alessandro,23,Italy,Cesena,Goalkeeper,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Siano,Alessandro,23,Italy,Pontedera,Goalkeeper,29,2610.0,0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Bruzzaniti,Giovanni,24,Italy,Crotone,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Bruzzaniti,Giovanni,24,Italy,Lucchese,Midfielder,36,2698.0,6,10,7,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,0.0,0.1388888888888889,0.4444444444444444,74.94444444444444,0.1467753891771683,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Piacentini,Matteo,25,Italy,Cesena,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Piacentini,Matteo,25,Italy,Triestina,Defender,15,1350.0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.06666666666666667,0.0,90.0,0.05555555555555555,0.0,0.0
Serie C - Supercoppa Lega Finals,2022,Carosso,Alessandro,22,Italy,PRO Vercelli,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
