League,Season,Last Name,First Name,Age,Country,Team Name,Position,Number Of Appearances,Game Time,Number of Sub-ins,Number of Sub-outs,Number of Times Benched,Total Shots,Total Shots On Goal,Total Goals Scored,Number of Assists,Number of Goals Conceded,Number of Goals Saved,Total Passes,Number of Key Passes,Passing Accuracy,Total Tackles,Total Blocks,Number of Interceptions,Total Duels,Number of Duels Won,Total Dribble Attempts,Total Successful Dribbles,Total Fouls Drawn,Total Fouls Committed,Total Yellow Cards,Total Red Cards,Total YellowRed Cards,Number of Penalties Scored,Number of Penalties Missed,Number of Penalties Saved,Goals Per Appearance,Number of Substituions per Game,Avg Minutes per Appearance,Yellow Card Rate,Red Card Rate,YellowRed Card Rate
Championship,2022,Saville,George Alan,31,England,Millwall,Midfielder,42,3113.0,6,20,8,23.0,9.0,2,0.0,0.0,0.0,1167.0,48.0,21.0,90.0,9.0,59.0,454.0,254.0,21.0,11.0,53.0,44.0,11,0,0,0.0,0.0,0.0,0.047619047619047616,0.6190476190476191,74.11904761904762,0.14840989399293286,0.0,0.0
Championship,2022,Wood-Gordon,Nathan Dean Joshua,22,England,Swansea,Defender,40,3408.0,0,6,6,5.0,2.0,0,1.0,0.0,0.0,2618.0,11.0,61.0,39.0,16.0,39.0,282.0,162.0,27.0,19.0,29.0,23.0,9,0,0,0.0,0.0,0.0,0.0,0.15,85.2,0.1056338028169014,0.0,0.0
Championship,2022,Harding,Wesley Nathan Hylton,28,England,Rotherham,Defender,43,3154.0,10,4,12,8.0,2.0,1,3.0,0.0,0.0,1032.0,10.0,16.0,46.0,20.0,56.0,304.0,146.0,46.0,19.0,18.0,31.0,9,0,0,0.0,0.0,0.0,0.023255813953488372,0.32558139534883723,73.34883720930233,0.1227013316423589,0.0,0.0
Championship,2022,Cooper,Jake Matthew,29,England,Millwall,Defender,46,3993.0,1,2,1,31.0,11.0,3,3.0,0.0,0.0,1675.0,27.0,26.0,35.0,31.0,50.0,442.0,272.0,0.0,0.0,18.0,56.0,13,0,0,0.0,0.0,0.0,0.06521739130434782,0.06521739130434782,86.80434782608695,0.14976208364638116,0.0,0.0
Championship,2022,Wallace,Murray,31,Scotland,Millwall,Defender,37,3188.0,0,8,0,20.0,2.0,0,0.0,0.0,0.0,1389.0,26.0,24.0,60.0,14.0,41.0,358.0,220.0,44.0,27.0,18.0,35.0,7,0,0,0.0,0.0,0.0,0.0,0.21621621621621623,86.16216216216216,0.08124215809284818,0.0,0.0
Championship,2022,Leonard,Ryan Ian,32,England,Millwall,Midfielder,17,1007.0,7,3,9,2.0,2.0,0,1.0,0.0,0.0,310.0,6.0,13.0,23.0,8.0,16.0,112.0,64.0,8.0,4.0,12.0,10.0,1,0,0,0.0,0.0,0.0,0.0,0.5882352941176471,59.23529411764706,0.016881827209533268,0.0,0.0
Championship,2022,Mitchell,Billy James,23,England,Millwall,Midfielder,36,2999.0,2,6,3,13.0,5.0,0,1.0,0.0,0.0,1446.0,19.0,33.0,57.0,6.0,41.0,259.0,127.0,25.0,15.0,21.0,33.0,4,0,0,0.0,0.0,0.0,0.0,0.2222222222222222,83.30555555555556,0.0480160053351117,0.0,0.0
Championship,2022,Bradshaw,Thomas William,32,England,Millwall,Attacker,41,3078.0,3,29,5,69.0,36.0,17,4.0,0.0,0.0,470.0,29.0,6.0,12.0,3.0,3.0,599.0,183.0,26.0,11.0,37.0,36.0,5,0,0,0.0,0.0,0.0,0.4146341463414634,0.7804878048780488,75.07317073170732,0.06660168940870695,0.0,0.0
Championship,2022,Honeyman,George Christopher,30,England,Millwall,Midfielder,38,2151.0,12,22,14,10.0,6.0,1,3.0,0.0,0.0,637.0,57.0,12.0,72.0,1.0,18.0,290.0,132.0,22.0,5.0,38.0,36.0,4,0,0,0.0,0.0,0.0,0.02631578947368421,0.8947368421052632,56.60526315789474,0.0706648070664807,0.0,0.0
Championship,2022,Watmore,Duncan,30,England,Millwall,Attacker,16,608.0,10,6,12,21.0,13.0,3,2.0,0.0,0.0,141.0,11.0,5.0,2.0,0.0,0.0,106.0,36.0,32.0,14.0,14.0,10.0,0,0,0,0.0,0.0,0.0,0.1875,1.0,38.0,0.0,0.0,0.0
Championship,2022,Watmore,Duncan,30,England,Middlesbrough,Attacker,21,844.0,11,10,13,21.0,13.0,5,2.0,0.0,0.0,141.0,11.0,5.0,2.0,0.0,0.0,106.0,36.0,32.0,14.0,14.0,10.0,0,0,0,0.0,0.0,0.0,0.23809523809523808,1.0,40.19047619047619,0.0,0.0,0.0
Championship,2022,Flemming,Zian,26,Netherlands,Millwall,Midfielder,43,3608.0,3,15,3,93.0,44.0,15,3.0,0.0,0.0,945.0,42.0,15.0,39.0,3.0,26.0,406.0,203.0,73.0,37.0,45.0,64.0,3,0,0,1.0,0.0,0.0,0.3488372093023256,0.4186046511627907,83.90697674418605,0.035753880266075386,0.0,0.0
Championship,2022,Campbell,Allan,26,Scotland,Luton,Midfielder,43,3273.0,5,18,11,17.0,12.0,3,2.0,0.0,0.0,746.0,15.0,13.0,72.0,8.0,36.0,322.0,134.0,37.0,18.0,21.0,44.0,5,0,0,0.0,0.0,0.0,0.06976744186046512,0.5348837209302325,76.11627906976744,0.06568897036358082,0.0,0.0
Championship,2022,Fisher,Andrew Lee,26,England,Swansea,Goalkeeper,26,2279.0,1,0,21,0.0,0.0,0,0.0,35.0,58.0,732.0,1.0,19.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,8.0,1.0,2,0,0,0.0,0.0,0.0,0.0,0.038461538461538464,87.65384615384616,0.022817025010969723,0.0,0.0
Championship,2022,Cabango,Benjamin George,24,Wales,Swansea,Defender,43,3747.0,1,2,3,26.0,10.0,2,0.0,0.0,0.0,3142.0,10.0,66.0,53.0,22.0,40.0,310.0,176.0,10.0,8.0,24.0,35.0,10,0,1,0.0,0.0,0.0,0.046511627906976744,0.06976744186046512,87.13953488372093,0.114758473445423,0.0,0.011475847344542302
Championship,2022,Longman,Ryan James,24,England,Hull City,Attacker,37,1877.0,18,16,18,26.0,11.0,2,1.0,0.0,0.0,546.0,14.0,11.0,21.0,1.0,10.0,223.0,93.0,36.0,20.0,13.0,30.0,2,0,0,0.0,0.0,0.0,0.05405405405405406,0.918918918918919,50.729729729729726,0.03942461374533831,0.0,0.0
Championship,2022,Emakhu,Aidomo,21,Republic of Ireland,Millwall,Attacker,1,3.0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
Championship,2022,Norton-Cuffy,Brooke Dion Nelson,20,England,Coventry,Defender,24,1575.0,7,11,7,2.0,1.0,0,0.0,0.0,0.0,400.0,4.0,13.0,37.0,2.0,8.0,231.0,105.0,88.0,43.0,13.0,15.0,4,0,0,0.0,0.0,0.0,0.0,0.75,65.625,0.06095238095238095,0.0,0.0
Championship,2022,Norton-Cuffy,Brooke Dion Nelson,20,England,Rotherham,Defender,20,1295.0,6,8,7,2.0,1.0,0,0.0,0.0,0.0,400.0,4.0,13.0,37.0,2.0,8.0,231.0,105.0,88.0,43.0,13.0,15.0,4,0,0,0.0,0.0,0.0,0.0,0.7,64.75,0.06177606177606178,0.0,0.0
Championship,2022,Kouakou Esse,Romain Joy,19,England,Millwall,Midfielder,12,161.0,12,0,21,2.0,0.0,0,0.0,0.0,0.0,79.0,1.0,6.0,5.0,1.0,0.0,49.0,18.0,16.0,7.0,3.0,4.0,0,0,0,0.0,0.0,0.0,0.0,1.0,13.416666666666666,0.0,0.0,0.0
Championship,2022,Meïté,Yakou,28,France,Reading,Attacker,27,1421.0,11,13,14,30.0,14.0,4,3.0,0.0,0.0,202.0,13.0,5.0,13.0,0.0,0.0,259.0,126.0,33.0,11.0,26.0,25.0,3,0,0,0.0,1.0,0.0,0.14814814814814814,0.8888888888888888,52.629629629629626,0.05700211118930331,0.0,0.0
Championship,2022,Ng,Perry Tian Hee,28,England,Cardiff,Defender,43,3721.0,1,4,2,16.0,7.0,2,2.0,0.0,1.0,1843.0,24.0,33.0,68.0,17.0,42.0,322.0,182.0,26.0,13.0,36.0,25.0,7,0,1,0.0,0.0,0.0,0.046511627906976744,0.11627906976744186,86.53488372093024,0.08089223327062617,0.0,0.011556033324375168
Championship,2022,Wintle,Ryan Frank,27,England,Cardiff,Midfielder,45,3958.0,1,2,1,21.0,6.0,2,3.0,0.0,0.0,1875.0,56.0,35.0,46.0,20.0,33.0,212.0,114.0,30.0,19.0,17.0,22.0,6,0,0,0.0,0.0,0.0,0.044444444444444446,0.06666666666666667,87.95555555555555,0.06821627084386055,0.0,0.0
Championship,2022,Etete,Kion Reece,23,England,Cardiff,Attacker,28,1215.0,16,7,20,27.0,13.0,3,1.0,0.0,0.0,284.0,6.0,6.0,20.0,3.0,6.0,315.0,154.0,37.0,23.0,29.0,26.0,4,0,0,0.0,0.0,0.0,0.10714285714285714,0.8214285714285714,43.392857142857146,0.09218106995884773,0.0,0.0
Championship,2022,Ralls,Joseph William,31,England,Cardiff,Midfielder,41,2503.0,11,16,14,16.0,7.0,1,2.0,0.0,0.0,1108.0,46.0,22.0,50.0,8.0,26.0,221.0,105.0,13.0,7.0,17.0,47.0,7,0,0,0.0,1.0,0.0,0.024390243902439025,0.6585365853658537,61.048780487804876,0.11466240511386337,0.0,0.0
Championship,2022,Ahearne-Grant,Karlan Laughton,27,England,West Brom,Attacker,31,1717.0,13,11,18,32.0,18.0,3,0.0,0.0,0.0,392.0,6.0,10.0,5.0,1.0,3.0,189.0,60.0,22.0,9.0,24.0,9.0,1,0,0,1.0,1.0,0.0,0.0967741935483871,0.7741935483870968,55.38709677419355,0.0180547466511357,0.0,0.0
Championship,2022,Šarkić,Matija,27,England,Stoke City,Goalkeeper,8,676.0,0,1,0,0.0,0.0,0,0.0,6.0,16.0,248.0,0.0,20.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.125,84.5,0.0,0.0,0.0
Championship,2022,O'Dowda,Callum Joshua Ryan,29,England,Cardiff,Midfielder,39,3083.0,3,17,3,18.0,11.0,3,3.0,0.0,0.0,1121.0,25.0,20.0,67.0,5.0,36.0,446.0,237.0,61.0,34.0,41.0,24.0,6,0,0,0.0,0.0,0.0,0.07692307692307693,0.5128205128205128,79.05128205128206,0.07590009730781705,0.0,0.0
Championship,2022,Sawyers,Romaine Theodore,33,England,Cardiff,Midfielder,37,2044.0,15,12,19,13.0,4.0,3,0.0,0.0,0.0,973.0,33.0,22.0,30.0,6.0,17.0,175.0,79.0,29.0,14.0,18.0,20.0,2,0,0,0.0,0.0,0.0,0.08108108108108109,0.7297297297297297,55.24324324324324,0.036203522504892366,0.0,0.0
Championship,2022,Robinson,Callum Jack,29,England,Cardiff,Attacker,22,1556.0,3,5,3,43.0,16.0,5,6.0,0.0,0.0,375.0,24.0,13.0,5.0,0.0,6.0,141.0,47.0,47.0,22.0,10.0,6.0,2,1,0,0.0,2.0,0.0,0.22727272727272727,0.36363636363636365,70.72727272727273,0.028277634961439587,0.014138817480719794,0.0
Championship,2022,Robinson,Callum Jack,29,England,West Brom,Attacker,4,75.0,4,0,5,43.0,16.0,0,6.0,0.0,0.0,375.0,24.0,13.0,5.0,0.0,6.0,141.0,47.0,47.0,22.0,10.0,6.0,0,0,0,0.0,2.0,0.0,0.0,1.0,18.75,0.0,0.0,0.0
Championship,2022,Trueman,Connal,28,England,Millwall,Goalkeeper,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,Hutchinson,Shaun Matthew,34,England,Millwall,Defender,28,1954.0,6,3,11,12.0,3.0,0,0.0,0.0,0.0,851.0,6.0,24.0,45.0,18.0,43.0,223.0,136.0,0.0,0.0,13.0,21.0,3,0,0,0.0,0.0,0.0,0.0,0.32142857142857145,69.78571428571429,0.04298874104401228,0.0,0.0
Championship,2022,McNamara,Danny John,26,England,Millwall,Defender,42,3585.0,2,5,6,5.0,0.0,0,1.0,0.0,0.0,1345.0,19.0,22.0,69.0,8.0,51.0,299.0,166.0,23.0,12.0,34.0,28.0,9,0,0,0.0,0.0,0.0,0.0,0.16666666666666666,85.35714285714286,0.10543933054393305,0.0,0.0
Championship,2022,Bialkowski,Bartosz Marek,37,Poland,Millwall,Goalkeeper,10,900.0,0,0,36,0.0,0.0,0,0.0,13.0,33.0,238.0,0.0,11.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,90.0,0.0,0.0,0.0
Championship,2022,Tanner,Ollie Anthony,22,England,Cardiff,Attacker,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,Kamani Wilson-Esbrand,Joshua Darius,22,England,Coventry,Defender,14,640.0,9,3,17,3.0,1.0,0,0.0,0.0,0.0,193.0,11.0,11.0,11.0,1.0,3.0,101.0,44.0,33.0,18.0,9.0,13.0,2,0,1,0.0,0.0,0.0,0.0,0.8571428571428571,45.714285714285715,0.04375,0.0,0.021875
Championship,2022,Colwill,Rubin James,22,Wales,Cardiff,Midfielder,20,590.0,16,4,19,9.0,2.0,0,1.0,0.0,0.0,238.0,12.0,9.0,9.0,1.0,1.0,90.0,34.0,21.0,10.0,7.0,11.0,1,0,0,0.0,0.0,0.0,0.0,1.0,29.5,0.03389830508474576,0.0,0.0
Championship,2022,Luthra,Rohan Vir,22,England,Cardiff,Goalkeeper,1,0.0,1,0,8,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Championship,2022,Semenyo,Jai Erlom,21,England,Cardiff,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,Colwill,Joel William,20,Wales,Cardiff,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,Freeman,Luke Anthony,32,England,Luton,Midfielder,26,983.0,16,9,19,17.0,7.0,2,1.0,0.0,0.0,275.0,15.0,9.0,22.0,3.0,10.0,174.0,66.0,38.0,22.0,17.0,16.0,2,0,0,0.0,0.0,0.0,0.07692307692307693,0.9615384615384616,37.80769230769231,0.052899287894201424,0.0,0.0
Championship,2022,Naylor,Thomas Keith,33,England,Wigan,Midfielder,36,2001.0,14,10,22,19.0,8.0,2,1.0,0.0,0.0,796.0,11.0,17.0,34.0,9.0,39.0,202.0,109.0,7.0,4.0,31.0,26.0,4,0,0,0.0,0.0,0.0,0.05555555555555555,0.6666666666666666,55.583333333333336,0.07196401799100449,0.0,0.0
Championship,2022,Pereira Greives,Dion Enrico,25,England,Luton,Midfielder,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,Chapman,Jacob Anthony,24,Australia,Huddersfield,Goalkeeper,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,Chapman,Jacob Anthony,24,Australia,Huddersfield,Goalkeeper,0,0.0,0,0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,George,Kai Adan,22,England,Birmingham,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,Tetek,Dejan,22,England,Reading,Midfielder,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,Gordon,Kyron Silveria,22,England,Sheffield Utd,Defender,1,75.0,0,1,7,1.0,1.0,0,0.0,0.0,0.0,22.0,0.0,15.0,1.0,0.0,2.0,6.0,3.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,75.0,0.0,0.0,0.0
Championship,2022,Stott,Jack Patrick John,21,England,Middlesbrough,Midfielder,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,Hull,Jake Matthew,23,England,Rotherham,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,Hull,Jake Matthew,23,England,Rotherham,Defender,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,Hull,Jake Matthew,23,England,Rotherham,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,Campbell,Tate,22,England,Birmingham,Midfielder,1,2.0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
Championship,2022,Lawless,Conor,23,England,Luton,Attacker,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,Roberts,Mitchell,24,England,Birmingham,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,Wood,Callum Jake,21,England,Bristol City,Defender,0,0.0,0,0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,Wesley Nkongape Kadji,Dylan,21,England,Bristol City,Midfielder,2,25.0,2,0,7,0.0,0.0,0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0,1.0,12.5,0.08,0.0,0.0
Championship,2022,Topalloj,Besart,23,England,Millwall,Defender,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,Pettit,Casey,22,England,Luton,Midfielder,0,0.0,0,0,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,Taylor-Clarke,Omar,21,Wales,Bristol City,Midfielder,6,195.0,3,3,10,2.0,2.0,0,0.0,0.0,0.0,50.0,0.0,9.0,3.0,0.0,2.0,18.0,9.0,0.0,0.0,4.0,2.0,1,0,0,0.0,0.0,0.0,0.0,1.0,32.5,0.03076923076923077,0.0,0.0
Championship,2022,Leeson,Harry Richard,21,Wales,Bristol City,Defender,0,0.0,0,0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,Nee,Harrison,21,England,Coventry,Attacker,0,0.0,0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,Watson,Tom,20,England,Wigan,Goalkeeper,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Championship,2022,Woodburn,Benjamin Luke,25,England,Preston,Midfielder,38,1293.0,26,11,30,25.0,5.0,1,2.0,0.0,0.0,427.0,15.0,9.0,36.0,1.0,18.0,185.0,88.0,28.0,15.0,22.0,25.0,3,0,0,0.0,0.0,0.0,0.02631578947368421,0.9736842105263158,34.026315789473685,0.08816705336426914,0.0,0.0
Championship,2022,Riis Jakobsen,Emil,26,Denmark,Preston,Attacker,24,1649.0,6,6,6,28.0,15.0,5,0.0,0.0,0.0,328.0,17.0,8.0,10.0,2.0,6.0,191.0,62.0,30.0,11.0,13.0,28.0,0,0,0,0.0,0.0,0.0,0.20833333333333334,0.5,68.70833333333333,0.0,0.0,0.0
Championship,2022,Moir-Pring,Cameron Lewis,26,England,Bristol City,Defender,32,2671.0,3,0,7,10.0,4.0,1,6.0,0.0,0.0,1235.0,16.0,28.0,74.0,14.0,29.0,429.0,243.0,80.0,48.0,41.0,28.0,8,0,0,0.0,0.0,0.0,0.03125,0.09375,83.46875,0.09584425308873082,0.0,0.0
Championship,2022,Brady,Robert,32,Republic of Ireland,Preston,Midfielder,34,2105.0,10,14,13,18.0,7.0,0,5.0,0.0,0.0,987.0,41.0,20.0,69.0,1.0,28.0,269.0,126.0,22.0,10.0,12.0,54.0,7,0,1,0.0,0.0,0.0,0.0,0.7058823529411765,61.911764705882355,0.11306413301662707,0.0,0.016152019002375298
Championship,2022,Holmes,Duane Octavious,30,USA,Huddersfield,Midfielder,27,1640.0,7,17,7,21.0,12.0,2,2.0,0.0,0.0,500.0,28.0,14.0,36.0,3.0,12.0,157.0,73.0,30.0,15.0,15.0,22.0,5,0,0,0.0,0.0,0.0,0.07407407407407407,0.8888888888888888,60.74074074074074,0.08231707317073171,0.0,0.0
Championship,2022,O’Leary,Max Edward,28,England,Bristol City,Goalkeeper,33,2970.0,0,0,13,0.0,0.0,0,0.0,34.0,73.0,1075.0,1.0,18.0,0.0,0.0,0.0,34.0,33.0,0.0,0.0,7.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,90.0,0.0,0.0,0.0
Championship,2022,Storey,Jordan Ben,27,England,Preston,Defender,44,3706.0,1,5,1,7.0,5.0,2,0.0,0.0,0.0,1614.0,9.0,29.0,43.0,28.0,89.0,377.0,250.0,16.0,14.0,28.0,26.0,10,0,0,0.0,0.0,0.0,0.045454545454545456,0.13636363636363635,84.22727272727273,0.11872638963842416,0.0,0.0
Championship,2022,Browne,Alan James,29,Republic of Ireland,Preston,Midfielder,36,2640.0,5,15,6,25.0,14.0,1,2.0,0.0,0.0,1000.0,25.0,20.0,75.0,14.0,25.0,402.0,206.0,53.0,22.0,30.0,30.0,5,0,0,0.0,0.0,0.0,0.027777777777777776,0.5555555555555556,73.33333333333333,0.06818181818181819,0.0,0.0
Championship,2022,Ledson,Ryan Graham,27,England,Preston,Midfielder,40,2185.0,16,13,22,9.0,3.0,1,0.0,0.0,0.0,906.0,14.0,16.0,45.0,11.0,50.0,202.0,118.0,8.0,4.0,28.0,32.0,6,0,0,0.0,0.0,0.0,0.025,0.725,54.625,0.10983981693363844,0.0,0.0
Championship,2022,Potts,Bradley Michael,30,England,Preston,Midfielder,39,3146.0,3,9,8,23.0,9.0,4,2.0,0.0,0.0,1252.0,26.0,24.0,66.0,5.0,22.0,318.0,189.0,23.0,14.0,31.0,20.0,7,0,0,0.0,0.0,0.0,0.10256410256410256,0.3076923076923077,80.66666666666667,0.08677685950413222,0.0,0.0
Championship,2022,Keane,William David,31,England,Wigan,Attacker,43,3287.0,5,20,6,54.0,24.0,12,2.0,0.0,0.0,762.0,22.0,14.0,43.0,7.0,12.0,390.0,157.0,59.0,38.0,22.0,44.0,3,0,0,2.0,0.0,0.0,0.27906976744186046,0.5813953488372093,76.44186046511628,0.039245512625494375,0.0,0.0
Championship,2022,Whatmough,Jack David Vincent,28,England,Wigan,Defender,37,3052.0,0,6,2,14.0,4.0,1,1.0,0.0,0.0,1686.0,6.0,36.0,46.0,26.0,34.0,257.0,175.0,5.0,3.0,14.0,16.0,3,0,0,0.0,0.0,0.0,0.02702702702702703,0.16216216216216217,82.48648648648648,0.03636959370904325,0.0,0.0
Championship,2022,Whiteman,Benjamin,28,England,Preston,Midfielder,36,2977.0,1,6,1,22.0,13.0,3,2.0,0.0,0.0,1379.0,29.0,30.0,70.0,20.0,58.0,234.0,124.0,8.0,6.0,9.0,43.0,5,1,0,1.0,0.0,0.0,0.08333333333333333,0.19444444444444445,82.69444444444444,0.06046355391333558,0.012092710782667115,0.0
Championship,2022,Evans,Chedwyn Michael,36,Wales,Preston,Attacker,26,1299.0,12,8,14,32.0,17.0,9,1.0,0.0,0.0,351.0,15.0,9.0,7.0,2.0,3.0,239.0,90.0,23.0,9.0,33.0,28.0,6,1,0,0.0,0.0,0.0,0.34615384615384615,0.7692307692307693,49.96153846153846,0.12009237875288684,0.020015396458814474,0.0
Championship,2022,McCann,Alistair Edward,25,Scotland,Preston,Midfielder,31,1896.0,10,8,12,15.0,5.0,0,0.0,0.0,0.0,779.0,15.0,19.0,77.0,11.0,21.0,262.0,135.0,12.0,5.0,28.0,25.0,5,0,0,0.0,0.0,0.0,0.0,0.5806451612903226,61.16129032258065,0.08175105485232068,0.0,0.0
Championship,2022,Bajić,Stefan,23,France,Bristol City,Goalkeeper,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
